genres,artists,acousticness,danceability,duration_ms,energy,liveness,speechiness,valence,popularity
"['classic colombian pop', 'cumbia']",Calixto Ochoa,15,79,167.627,72,11,13,84,3150
"['emo rap', 'minnesota hip hop', 'modern alternative rock', 'modern rock', 'pop rap', 'social media pop']",Call Me Karizma,33,70,189.342,63,22,16,57,6267
"['c-pop', 'classic cantopop', 'classic mandopop']",Cally Kwong,79,62,271.4,26,5,3,31,3900
"['neo mellow', 'pop', 'viral pop']",Calum Scott,81,49,227.68514,25,12,3,23,7657
"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Calvin Harris,10,67,221.54607,84,20,5,57,6689
"['dance pop', 'pop', 'pop dance', 'post-teen pop']",Cam,89,73,231.333,25,13,3,46,6500
"['boston hip hop', 'deep underground hip hop', 'indie pop rap', 'pop rap']",Cam Meekins,7,80,223.36467,57,34,14,67,4933
"['deep tech house', 'disco house', 'edm', 'house', 'pop dance', 'progressive house', 'tropical house']",Camel,37,30,376.11459,50,19,4,34,3524
"['disco', 'electro', 'funk', 'motown', 'new jack swing', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",Cameo,14,78,303.96738,58,13,8,80,3479
"['indie pop', 'scottish indie', 'twee pop']",Camera Obscura,1,38,215.0265,86,19,5,57,5150
"['dance pop', 'pop', 'pop dance', 'post-teen pop']",Camila,21,42,233.08333,51,13,4,25,6183
"['dance pop', 'pop', 'pop dance', 'post-teen pop']",Camila Cabello,25,63,203.10777,58,16,9,45,6734
"['colombian pop', 'latin', 'reggaeton colombiano']",Camilo,17,70,205.34005,69,16,14,73,8005
"['bolero', 'latin', 'latin pop']",Camilo Sesto,58,43,227.5186,52,18,5,51,4247
"['dance rock', 'ebm', 'futurepop', 'new romantic', 'new wave', 'synthpop']",Camouflage,6,66,274.94825,67,24,4,83,4300
"['alternative pop', 'alternative rock', 'gbvfi', 'jangle pop']",Camper Van Beethoven,15,38,208.01325,83,17,5,64,3675
"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Cam’ron,6,68,269.21381,74,24,27,62,4603
"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",Canaan Smith,1,56,203.053,77,19,3,72,6200
"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'post-grunge', 'rock']",Candlebox,5,53,294.39117,71,13,6,45,4417
"['c-pop', 'cantopop', 'chinese indie']",Candy Lo,60,73,180.227,54,10,3,59,4000
"['acoustic pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']",Canyon City,80,55,186.584,27,10,4,21,5900
"['pop', 'uk pop']",Cap,1,68,248.533,51,21,40,34,4700
"['alternative dance', 'metropopolis', 'modern rock']",Capital Cities,0,71,207.9885,70,7,4,87,7250
"['ccm', 'cedm', 'christian dance', 'christian hip hop', 'christian music', 'christian pop']",Capital Kings,1,69,209.44,92,7,10,52,5000
"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",Captain & Tennille,58,60,215.70222,50,18,5,56,4156
['pop edm'],Captain Cuts,12,70,190.302,87,10,7,76,7500
"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",Captain Hollywood Project,23,66,253.573,85,9,3,71,6000
"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",Captain Jack,4,70,233.493,93,28,6,65,5200
"['alternative rock', 'anti-folk', 'indie pop', 'indie rock', 'modern rock']",Car Seat Headrest,20,55,338.631,43,11,4,38,5633
"['latin', 'latin pop', 'pop reggaeton', 'venezuelan rock']",Caramelos De Cianuro,27,54,174.88,76,12,4,56,5500
"['classic venezuelan pop', 'gaita zuliana']",Cardenales Del Exito,51,60,211.4,80,48,4,84,4600
"['pop', 'pop rap', 'rap']",Cardi B,16,83,211.65871,66,15,19,52,7169
"['alternative dance', 'chamber psych', 'chillwave', 'electronica', 'electropop', 'folktronica', 'indie rock', 'indie soul', 'indietronica', 'intelligent dance music', 'new rave']",Caribou,53,70,291.884,64,42,4,62,5467
['country pop'],Carl Anderson,58,45,273.02342,46,13,8,38,3133
"['dance pop', 'lilith', 'neo mellow', 'piano rock', 'pop rock']",Carl Carlton,31,77,207.88033,62,16,7,57,5233
"['rock-and-roll', 'rockabilly', 'swamp pop']",Carl Mann,82,37,146.729,71,29,7,89,3700
"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Carl Thomas,19,68,254.97543,61,19,12,47,4714
"['canzone napoletana', 'vintage italian pop']",Carla Boni,95,51,174.00894,23,23,6,49,11
['mexican pop'],Carla Morrison,73,57,241.4502,28,14,4,31,6520
"['dance pop', 'electropop', 'indie cafe pop', 'indie electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",Carlie Hanson,10,57,188.664,73,24,18,37,6100
"['canzone napoletana', 'vintage italian pop']",Carlo Buti,98,45,188.85128,20,17,6,48,72
"['latin', 'latin pop', 'spanish pop', 'tropical']",Carlos Baute,53,75,189.90667,68,12,4,79,6500
"['latin', 'latin pop', 'puerto rican pop']",Carlos Ponce,64,28,237.467,57,20,4,29,6800
"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Carlos Rivera,49,46,222.827,44,17,3,29,7200
"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",Carlos Vives,21,67,230.33012,79,18,6,84,5426
"['contemporary country', 'country pop']",Carly Pearce,16,59,194.91411,78,11,7,55,6267
"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop']",Carly Rae Jepsen,1,66,209.75744,77,23,7,54,5944
"['adult standards', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",Carly Simon,47,56,241.59466,43,17,3,54,3733
"['adult standards', 'album rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",Carmen,3,94,224.89,42,3,11,67,4500
"['bolero', 'classic colombian pop']",Carmen Delia Dipini,88,66,173.89433,21,20,6,71,2058
"['edm', 'electro house', 'electronic trap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Carnage,21,67,222.40325,68,34,21,45,5825
"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'soul']",Carole King,58,57,209.27314,40,13,3,59,4027
"['modern alternative rock', 'neo mellow', 'pop rock']",Carolina Liar,1,49,221.047,88,8,6,42,5350
"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'indietronica', 'pop', 'pop dance']",Caroline Polachek,8,80,183.861,58,12,3,85,6500
"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",Carrie Underwood,26,50,231.18857,72,13,5,39,5289
"['bubblegum dance', 'europop']",Cartoons,9,87,187.0065,94,21,5,97,5550
"['acoustic pop', 'la indie', 'neo mellow', 'pop rock']",Cary Brothers,52,53,257.015,40,10,3,31,4850
"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop dance', 'pop rap']",Cascada,2,67,205.95257,90,30,7,61,4857
"['dance pop', 'downtempo', 'pop', 'post-teen pop', 'shiver pop']",Cashmere Cat,19,65,235.312,60,9,4,26,5800
"['contemporary country', 'country pop', 'pop emo', 'viral pop']",Cass,24,58,234.162,60,11,5,13,6600
"['alternative country', 'art pop', 'baroque pop', 'chamber pop', 'freak folk', 'funk', 'indie folk', 'indie pop', 'indie rock', 'singer-songwriter', 'stomp and holler']",Cass McCombs,24,67,246.0265,50,13,3,51,4950
"['c-pop', 'cantopop', 'classic cantopop']",Cass Phang,66,61,235.693,44,12,4,40,4100
"['contemporary country', 'country pop', 'pop emo', 'viral pop']",Cassadee Pope,5,54,217.2935,83,14,4,41,6500
"['dance pop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",Cassie,15,74,236.28033,68,17,6,59,5544
['post-teen pop'],Cast Of Camp Rock,1,64,190.933,95,12,11,80,5200
"['anti-folk', 'art pop', 'freak folk', 'indie rock', 'melancholia', 'singer-songwriter', 'slowcore']",Cat Power,73,57,223.8774,36,11,4,31,4980
"['art pop', 'art rock', 'chamber psych', 'freak folk', 'garage psych', 'indie folk', 'indie rock', 'welsh indie']",Cate le Bon,0,61,260.573,64,13,3,71,4700
"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",Catfish and the Bottlemen,0,48,222.90325,85,18,6,39,6400
['acoustic pop'],Catherine Feeny,86,55,177.8135,25,26,4,48,5400
"['alternative pop', 'alternative rock', 'dream pop', 'nu gaze', 'shoegaze']",Catherine Wheel,5,33,331.967,60,30,4,26,3900
"['diva house', 'new wave pop']",Cathy Dennis,0,67,232.707,72,6,5,81,3100
"['indie cafe pop', 'pop']",Catie Turner,85,65,225.824,18,20,8,44,6100
"['neo-synthpop', 'synthpop']",Cause & Effect,2,65,283.933,70,34,3,75,3800
"['alternative r&b', 'indie r&b', 'nyc pop', 'pop', 'vapor soul']",Cautious Clay,38,60,204.0388,44,31,5,44,6820
"['bedroom pop', 'indie pop']",Cavetown,32,60,255.47167,43,9,6,26,6733
"['electro house', 'pop dance']",Caviar,1,57,219.733,97,9,20,70,3400
['indie pop'],Cayucas,38,70,220.733,99,96,7,62,4900
"['bolero', 'bolero cubano', 'classic colombian pop', 'musica tradicional cubana']",Celio Gonzalez,56,61,165.47085,30,27,5,67,2854
"['celtic', 'operatic pop']",Celtic Woman,87,28,223.53329,31,14,4,23,5000
"['ilocano pop', 'kundiman']",Cesar Manalili,72,73,188.627,37,9,3,75,4600
"['afropop', 'cape verdean folk', 'morna', 'twoubadou', 'world']",Cesária Evora,78,62,270.96675,46,15,4,61,5525
"['brill building pop', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat']",Chad & Jeremy,53,48,155.1533,45,25,4,52,2510
"['chillwave', 'oxford indie', 'shimmer pop']",Chad Valley,0,42,262.213,67,15,3,25,4200
"['classic french pop', 'french synthpop']",Chagrin D'amour,15,72,249.28,80,30,7,85,4900
"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'electropop', 'indie pop', 'metropopolis', 'neo-synthpop', 'shimmer pop']",Chairlift,2,58,241.467,55,10,6,84,5600
"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",Chaka Khan,37,63,264.60894,61,16,6,68,3734
"['dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Cham,34,62,262.92,59,33,34,74,4367
"['dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Chamillionaire,8,79,271.93184,70,16,17,56,5095
"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",Chance the Rapper,27,67,233.85472,55,19,27,50,6149
['korean pop'],Chang Li,83,47,248.693,26,14,3,37,4600
"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Changing Faces,30,68,249.88867,54,14,3,47,4067
"['canadian pop', 'candy pop', 'ectofolk', 'lilith', 'new wave pop', 'piano rock', 'pop rock']",Chantal Kreviazuk,48,60,254.3335,48,23,3,35,4050
"['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Chanté Moore,9,62,325.78309,57,13,4,46,3664
"['dream pop', 'dreamgaze', 'nu gaze', 'reading indie', 'shoegaze']",Chapterhouse,0,32,274.78,91,33,5,41,3550
"['dance pop', 'opm', 'post-teen pop', 'viral pop']",Charice,27,56,235.947,66,13,8,24,5400
['cantopop'],Charlene Choi,73,64,218.027,44,13,3,34,5600
"['classic country pop', 'country', 'country rock', 'nashville sound']",Charley Pride,66,60,154.54807,49,21,3,78,3568
['hip pop'],Charli Baltimore,25,64,318.213,59,67,32,52,4600
"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",Charli XCX,7,76,178.68963,79,11,8,63,6450
"['dance pop', 'pop', 'post-teen pop', 'viral pop']",Charlie,84,62,211.90443,32,36,26,49,1400
"['ann arbor indie', 'bedroom soul', 'indie cafe pop', 'indie pop']",Charlie Burg,40,53,243.797,32,14,3,17,6200
['classic colombian pop'],Charlie Figueroa,83,76,163.36,37,22,4,73,1800
"['dance pop', 'pop', 'post-teen pop', 'viral pop']",Charlie Puth,28,73,195.97341,62,15,7,59,6917
['swedish pop'],Charlie Who?,20,56,199.619,84,31,8,38,5200
"['bolero', 'latin', 'latin pop', 'tropical']",Charlie Zaa,66,66,340.16,79,10,3,77,5700
"['alternative metal', 'pop punk']",Charlo,99,68,182.78958,26,21,13,74,2
['operatic pop'],Charlotte Church,91,21,264.6,35,20,3,15,4800
"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",Charlotte Lawrence,35,66,203.50175,55,16,7,57,6675
"['candy pop', 'ectofolk', 'lilith', 'piano rock']",Charlotte Martin,96,33,331.373,24,26,3,21,4100
['classic country pop'],Charly McClain,42,67,167.51367,53,11,6,74,2967
"['modern rock', 'pop']",Chase Atlantic,8,52,221.99417,65,14,5,21,6767
"['contemporary country', 'country pop', 'country road', 'modern country rock']",Chase Bryant,6,61,186.24,87,8,4,64,5400
"['classic israeli pop', 'israeli singer-songwriter']",Chava Alberstein,76,60,196.52467,45,23,3,50,3833
"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne,28,57,249.46044,64,16,4,50,5571
"['album rock', 'art rock', 'beatlesque', 'classic rock', 'dance rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",Cheap Trick,9,47,242.64944,79,34,5,57,3369
"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'pop rap', 'post-teen pop', 'tropical house']",Cheat Codes,9,63,189.857,78,15,8,46,6500
"['electropop', 'indie pop', 'indie poptimism', 'pop', 'tropical house']",Chelsea Cutler,46,59,203.56721,46,23,9,31,6747
"['dance pop', 'hollywood', 'new wave pop', 'pop']",Cher,33,53,208.20665,58,20,4,56,3938
"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'social media pop', 'talent show', 'viral pop']",Cher Lloyd,16,68,203.90125,74,33,10,65,6500
"['atl hip hop', 'girl group', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",Cherish,5,77,231.483,60,18,10,58,5250
['new wave pop'],Chesney Hawkes,36,68,223.667,70,39,3,78,6100
"['art pop', 'indietronica']",Chet Faker,39,60,235.16883,63,14,11,40,5683
"['dominican pop', 'latin', 'latin pop', 'tropical']",ChiChi Peralta,35,78,287.73033,76,15,7,82,6467
"['c-pop', 'classic cantopop', 'classic mandopop', 'vintage chinese pop']",Chiang Yu-Heng,71,40,286.97333,30,16,3,30,4367
"['indie pop rap', 'philly rap', 'pop rap']",Chiddy Bang,3,62,220.1518,79,46,24,55,5120
"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Chief Keef,11,73,218.03491,62,19,20,48,5541
"['c-pop', 'cantopop', 'classic cantopop']",Chilam,28,43,251.96,56,24,3,15,4200
"['atl hip hop', 'hip hop', 'pop rap', 'rap']",Childish Gambino,24,58,230.9251,56,19,15,41,5761
"['disney', 'post-teen pop', 'social media pop']",China Anne McClain,10,67,167.9474,80,27,10,64,5400
"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']",China Crisis,23,72,261.03243,52,8,4,86,3929
"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",Chingy,9,83,252.62427,71,16,21,76,5382
"['deep indian pop', 'filmi', 'marathi pop', 'tamil pop']",Chinmayi,28,74,309.64,70,7,4,87,5900
"['electro latino', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",Chino & Nacho,27,72,226.86871,91,17,10,75,5971
"['metalcore', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']",Chiodos,1,40,244.90675,91,32,13,24,4825
"['pop flamenco', 'rumba', 'sevillanas']",Chiquetete,49,69,220.4,40,38,3,45,4400
"['celtic', 'new age', 'operatic pop']",Chloe Agnew,63,13,146.92,23,10,4,5,5000
"['alternative r&b', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b']",Chloe x Halle,7,70,182.58043,66,23,8,55,6943
"['classic uk pop', 'disco', 'mellow gold', 'motown', 'new wave pop', 'soft rock']",Chocolate,9,85,231.08,84,7,5,89,6100
['acoustic pop'],Chord Overstreet,47,62,198.853,44,8,5,17,8300
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'indiecoustica', 'worship']",Chris August,3,31,203.44,73,28,4,52,4300
"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",Chris Brown,11,65,229.84654,63,18,13,48,5973
"['british blues', 'british invasion', 'classic uk pop', 'merseybeat']",Chris Farlowe,50,51,194.827,69,53,5,75,3900
"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house']",Chris Lake,2,74,221.8385,80,42,6,62,5467
"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']",Chris Montez,54,64,154.33331,47,19,5,63,2885
['classic uk pop'],Chris Norman,13,76,239.24,63,34,3,91,5800
"['art rock', 'blues rock', 'classic rock', 'classic uk pop', 'mellow gold', 'new wave pop', 'soft rock', 'sophisti-pop']",Chris Rea,15,64,270.53809,55,21,3,72,4955
"['anthem worship', 'ccm', 'christian pop', 'indie cafe pop', 'indiecoustica', 'world worship']",Chris Renzema,51,44,315.59357,38,11,3,21,5886
"['indie pop rap', 'pop rap', 'rap']",Chris Webby,20,66,202.41186,74,18,34,63,5714
"['classic uk pop', 'mellow gold', 'new wave pop', 'soft rock']",Chris de Burgh,47,51,261.01922,35,21,5,45,4644
"['hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",Chrisette Michele,35,65,249.46286,53,14,13,38,4857
"['dance pop', 'opm']",Christian Bautista,82,49,207.787,29,11,3,33,6600
['mexican pop'],Christian Chávez,18,62,212.36833,81,19,6,70,6078
['pop'],Christian French,35,64,186.98409,53,18,7,56,6445
"['indie cafe pop', 'indie pop', 'pop']",Christian Leave,67,61,139.31967,36,22,4,26,6633
"['contemporary country', 'country pop']",Christie,9,63,165.96,54,15,3,88,5000
"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",Christina Aguilera,32,58,232.83931,63,24,9,44,5664
"['dance pop', 'post-teen pop', 'viral pop']",Christina Grimmie,19,44,263.598,75,6,5,22,7100
"['dance pop', 'europop', 'hip pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",Christina Milian,5,81,226.20171,81,35,10,60,5243
"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",Christina Perri,41,42,250.0354,44,13,4,19,6230
"['c-pop', 'mandopop']",Christine Fan,83,59,228.52,47,20,3,56,5300
"['art pop', 'dance pop', 'electro-pop francais', 'electropop', 'metropopolis', 'shimmer pop']",Christine and the Queens,28,87,233.247,36,11,6,49,5200
"['adult standards', 'mellow gold', 'new wave pop', 'quiet storm', 'soft rock', 'yacht rock']",Christopher Cross,34,61,259.63148,49,18,3,50,4574
"['dance pop', 'post-teen pop']",Christopher Wilde,15,55,198.51513,67,11,6,61,5663
"['c-pop', 'cantopop', 'classic cantopop']",Christopher Wong,48,53,211.4,41,16,3,54,3800
['mexican pop'],Christopher von Uckermann,18,62,212.36833,81,19,6,70,6078
"['alternative dance', 'art pop', 'chillwave', 'electronica', 'electropop', 'indietronica', 'modern dream pop', 'neo-synthpop', 'new rave']",Chromatics,59,63,301.76925,63,11,4,47,5575
"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']",Chubby Checker,26,63,148.35807,71,16,5,90,2746
"['bolero', 'puerto rican pop']",Chucho Avellanet,76,32,178.77333,36,29,3,41,2633
"['beach music', 'brill building pop', 'classic soul', 'motown', 'northern soul', 'rhythm and blues', 'soul', 'southern soul']",Chuck Jackson,37,38,139.533,50,16,4,63,3500
